Date,Type,Volume,Term,Price
28/10/2024,ESC,10000,Spot,16
28/10/2024,ESC,20000,Spot,16
29/10/2024,ESC,15000,Spot,16
29/10/2024,ESC,20000,Spot,16
30/10/2024,ESC,5000,Spot,16.4
30/10/2024,ESC,40000,Spot,16.25
31/10/2024,ESC,10000,Spot,16.5
1/11/2024,ESC,5000,Spot,16.25
1/11/2024,ESC,5000,Spot,16.25
1/11/2024,ESC,5000,Spot,16.4
1/11/2024,ESC,10000,Spot,16.5
4/11/2024,ESC,10000,Spot,16.25
5/11/2024,ESC,15000,Spot,16
5/11/2024,ESC,10000,Spot,16
5/11/2024,ESC,10000,Spot,16
5/11/2024,ESC,5000,Spot,16
5/11/2024,ESC,30000,Spot,16.1
5/11/2024,ESC,15000,Spot,16
7/11/2024,ESC,5000,Spot,15.6
7/11/2024,ESC,10000,Spot,15.75
8/11/2024,ESC,5000,Spot,15.5
12/11/2024,ESC,5000,Spot,15
12/11/2024,ESC,15000,Spot,15.1
12/11/2024,ESC,16000,Spot,15.35
15/11/2024,ESC,25000,Spot,14.75
15/11/2024,ESC,10000,Spot,14.75
15/11/2024,ESC,5000,Spot,14.75
18/11/2024,ESC,25000,Spot,14.5
18/11/2024,ESC,10000,Spot,14.5
18/11/2024,ESC,15000,Spot,14.5
19/11/2024,ESC,20000,Spot,14.25
19/11/2024,ESC,5000,Spot,14.25
20/11/2024,ESC,10000,Spot,14.3
20/11/2024,ESC,25000,Spot,14.2
26/11/2024,ESC,5000,Spot,14.35
26/11/2024,ESC,5000,Spot,14.25
26/11/2024,ESC,5000,Spot,14.25
26/11/2024,ESC,10000,Spot,14.25
26/11/2024,ESC,5000,Spot,14.25
29/11/2024,ESC,120000,Spot,14.5
2/12/2024,ESC,9000,Spot,14.25
2/12/2024,ESC,14000,Spot,14.3
4/12/2024,ESC,20000,Spot,14.25
5/12/2024,ESC,20000,Spot,14.25
6/12/2024,ESC,30000,Spot,14.25
11/12/2024,ESC,5000,Spot,14.6
11/12/2024,ESC,15000,Spot,14.5
11/12/2024,ESC,5000,Spot,14.5
11/12/2024,ESC,25000,Spot,14.4
13/12/2024,ESC,20000,Spot,14.7
17/12/2024,ESC,10000,Spot,14.75
17/12/2024,ESC,10000,Spot,14.55
17/12/2024,ESC,10000,Spot,14.7
17/12/2024,ESC,15000,Spot,14.55
18/12/2024,ESC,5000,Spot,14.4
19/12/2024,ESC,10000,Spot,14.55
30/12/2024,ESC,25000,Spot,14.5
6/01/2025,ESC,25000,Spot,14.25
6/01/2025,ESC,10000,Spot,14.25
8/01/2025,ESC,15000,Spot,14.35
9/01/2025,ESC,20000,Spot,14.45
10/01/2025,ESC,40000,Spot,14.45
15/01/2025,ESC,10000,Spot,14.5
20/01/2025,ESC,5000,Spot,14.5
20/01/2025,ESC,10000,Spot,14.5
23/01/2025,ESC,10000,Spot,14.6
24/01/2025,ESC,55000,Spot,14.3
24/01/2025,ESC,10000,Spot,14.5
28/01/2025,ESC,20000,Spot,14.35
28/01/2025,ESC,5000,Spot,14.35
28/01/2025,ESC,5000,Spot,14.3
29/01/2025,ESC,10000,Spot,14.35
31/01/2025,ESC,20000,Spot,14.25
3/02/2025,ESC,10000,Spot,14.2
5/02/2025,ESC,60000,Spot,14.2
5/02/2025,ESC,10000,Spot,14.2
6/02/2025,ESC,5000,Spot,14.1
6/02/2025,ESC,15000,Spot,14.1
7/02/2025,ESC,25000,Spot,14
10/02/2025,ESC,28000,Spot,14
11/02/2025,ESC,10000,Spot,14
12/02/2025,ESC,5000,Spot,13.85
12/02/2025,ESC,5000,Spot,13.85
12/02/2025,ESC,50000,Spot,13.85
18/02/2025,ESC,10000,Spot,14
18/02/2025,ESC,15000,Spot,13.9
21/02/2025,ESC,10000,Spot,14.15
24/02/2025,ESC,5000,Spot,14.05
26/02/2025,ESC,20000,Spot,14
27/02/2025,ESC,20000,Spot,13.95
28/02/2025,ESC,25000,Spot,13.95
3/03/2025,ESC,20000,Spot,14
3/03/2025,ESC,25000,Spot,14
3/03/2025,ESC,14000,Spot,14
5/03/2025,ESC,5000,Spot,16.4
5/03/2025,ESC,5000,Spot,16.2
5/03/2025,ESC,5000,Spot,16
7/03/2025,ESC,45000,Spot,15.25
7/03/2025,ESC,40000,Spot,15.5
11/03/2025,ESC,14000,Spot,15.1
11/03/2025,ESC,20000,Spot,15.25
12/03/2025,ESC,10000,Spot,15
13/03/2025,ESC,20000,Spot,15
17/03/2025,ESC,30000,Spot,14.75
17/03/2025,ESC,5000,Spot,14.75
18/03/2025,ESC,10000,Spot,14.75
20/03/2025,ESC,10000,Spot,14
20/03/2025,ESC,60000,Spot,14.25
21/03/2025,ESC,5000,Spot,13.75
21/03/2025,ESC,5000,Spot,13.75
24/03/2025,ESC,60000,Spot,14
24/03/2025,ESC,50000,Spot,13.9
25/03/2025,ESC,10000,Spot,14
26/03/2025,ESC,10000,Spot,14.25
27/03/2025,ESC,5000,Spot,14.5
27/03/2025,ESC,10000,Spot,14.5
